"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EMR","QAT","2153.26","2153.26000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EMR","QAT","2041.03","2041.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EMR","QAT","2155.83","2155.83000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EMR","QAT","2207.65","2207.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EMR","QAT","2188.38","2188.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","WPR","KOR","480.22","480.22000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","WPR","KOR","515.29","515.29000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","WPR","KOR","551.84","551.84000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","WPR","KOR","653.90","653.90000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","WPR","KOR","728.81","728.81000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","WPR","KOR","901.31","901.31000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","WPR","KOR","1083.07","1083.07000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","WPR","KOR","1243.67","1243.67000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","WPR","KOR","1170.37","1170.37000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","WPR","KOR","1123.07","1123.07000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","WPR","KOR","1386.41","1386.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","WPR","KOR","1531.49","1531.49000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","WPR","KOR","1579.11","1579.11000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","WPR","KOR","1709.36","1709.36000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","WPR","KOR","1901.01","1901.01000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","WPR","KOR","1912.59","1912.59000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","WPR","KOR","2020.91","2020.91000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","WPR","KOR","2239.32","2239.32000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","WPR","KOR","2518.73","2518.73000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","WPR","KOR","2595.22","2595.22000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","WPR","KOR","2642.41","2642.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EUR","MDA","21.38","21.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EUR","MDA","25.40","25.40000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EUR","MDA","33.92","33.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EUR","MDA","38.44","38.44000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EUR","MDA","64.61","64.61000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EUR","MDA","79.33","79.33000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EUR","MDA","100.11","100.11000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EUR","MDA","135.44","135.44000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EUR","MDA","185.56","185.56000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EUR","MDA","208.53","208.53000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EUR","MDA","198.29","198.29000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EUR","MDA","214.98","214.98000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EUR","MDA","223.62","223.62000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EUR","MDA","231.66","231.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EUR","MDA","230.77","230.77000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EUR","MDA","186.44","186.44000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EUR","MDA","171.18","171.18000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EUR","MDA","243.95","243.95000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EUR","MDA","276.47","276.47000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EUR","MDA","284.31","284.31000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EUR","MDA","306.65","306.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EUR","ROU","69.89","69.89000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EUR","ROU","78.82","78.82000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EUR","ROU","96.58","96.58000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EUR","ROU","143.55","143.55000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EUR","ROU","190.80","190.80000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EUR","ROU","254.53","254.53000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EUR","ROU","291.00","291.00000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EUR","ROU","415.07","415.07000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EUR","ROU","521.32","521.32000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EUR","ROU","449.38","449.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EUR","ROU","472.21","472.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EUR","ROU","426.60","426.60000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EUR","ROU","401.67","401.67000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EUR","ROU","495.24","495.24000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EUR","ROU","503.35","503.35000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EUR","ROU","442.24","442.24000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EUR","ROU","476.25","476.25000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EUR","ROU","555.11","555.11000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EUR","ROU","687.15","687.15000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EUR","ROU","738.56","738.56000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EUR","ROU","809.59","809.59000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EUR","RUS","95.13","95.13000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EUR","RUS","117.78","117.78000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EUR","RUS","140.39","140.39000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EUR","RUS","164.27","164.27000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EUR","RUS","208.80","208.80000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EUR","RUS","271.64","271.64000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EUR","RUS","352.71","352.71000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EUR","RUS","461.98","461.98000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EUR","RUS","609.85","609.85000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EUR","RUS","516.44","516.44000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EUR","RUS","567.03","567.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EUR","RUS","684.27","684.27000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EUR","RUS","758.97","758.97000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EUR","RUS","809.14","809.14000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EUR","RUS","739.59","739.59000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EUR","RUS","499.15","499.15000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EUR","RUS","465.43","465.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EUR","RUS","579.98","579.98000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EUR","RUS","609.35","609.35000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EUR","RUS","654.00","654.00000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EUR","RUS","773.88","773.88000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AFR","RWA","9.12","9.12000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AFR","RWA","7.93","7.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AFR","RWA","7.35","7.35000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AFR","RWA","17.30","17.30000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","RWA","20.29","20.29000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","RWA","25.10","25.10000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","RWA","27.24","27.24000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","RWA","33.58","33.58000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","RWA","40.05","40.05000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","RWA","44.08","44.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","RWA","48.03","48.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","RWA","51.65","51.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","RWA","57.22","57.22000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","RWA","47.71","47.71000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AFR","RWA","50.62","50.62000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AFR","RWA","48.81","48.81000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AFR","RWA","50.70","50.70000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AFR","RWA","48.34","48.34000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AFR","RWA","51.54","51.54000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AFR","RWA","51.08","51.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AFR","RWA","57.50","57.50000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AMR","KNA","444.57","444.57000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AMR","KNA","438.06","438.06000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AMR","KNA","462.63","462.63000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AMR","KNA","480.23","480.23000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AMR","KNA","488.83","488.83000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AMR","KNA","553.53","553.53000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AMR","KNA","684.95","684.95000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AMR","KNA","703.31","703.31000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AMR","KNA","875.11","875.11000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AMR","KNA","865.85","865.85000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AMR","KNA","856.67","856.67000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AMR","KNA","907.03","907.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AMR","KNA","867.38","867.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AMR","KNA","924.61","924.61000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AMR","KNA","947.63","947.63000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AMR","KNA","1026.51","1026.51000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AMR","KNA","1144.54","1144.54000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AMR","KNA","1167.66","1167.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AMR","KNA","1103.17","1103.17000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AMR","KNA","1204.34","1204.34000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AMR","KNA","1104.94","1104.94000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AMR","LCA","284.26","284.26000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AMR","LCA","284.42","284.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AMR","LCA","299.51","299.51000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AMR","LCA","317.14","317.14000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AMR","LCA","309.42","309.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AMR","LCA","333.50","333.50000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AMR","LCA","390.34","390.34000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AMR","LCA","440.22","440.22000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AMR","LCA","430.82","430.82000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AMR","LCA","432.55","432.55000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AMR","LCA","438.17","438.17000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AMR","LCA","470.90","470.90000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AMR","LCA","463.82","463.82000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AMR","LCA","492.24","492.24000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AMR","LCA","477.48","477.48000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AMR","LCA","471.62","471.62000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AMR","LCA","519.43","519.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AMR","LCA","525.57","525.57000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AMR","LCA","513.00","513.00000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AMR","LCA","514.16","514.16000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AMR","LCA","607.75","607.75000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AMR","VCT","149.57","149.57000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AMR","VCT","162.73","162.73000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AMR","VCT","175.32","175.32000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AMR","VCT","178.19","178.19000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AMR","VCT","188.82","188.82000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AMR","VCT","198.35","198.35000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AMR","VCT","210.94","210.94000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AMR","VCT","245.89","245.89000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AMR","VCT","257.80","257.80000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AMR","VCT","266.23","266.23000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AMR","VCT","283.60","283.60000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AMR","VCT","277.80","277.80000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AMR","VCT","300.58","300.58000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AMR","VCT","301.93","301.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AMR","VCT","301.08","301.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AMR","VCT","303.94","303.94000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AMR","VCT","317.80","317.80000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AMR","VCT","337.16","337.16000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AMR","VCT","347.65","347.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AMR","VCT","375.03","375.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AMR","VCT","401.61","401.61000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","WPR","WSM","59.76","59.76000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","WPR","WSM","55.65","55.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","WPR","WSM","72.03","72.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","WPR","WSM","81.21","81.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","WPR","WSM","103.56","103.56000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","WPR","WSM","120.36","120.36000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","WPR","WSM","132.43","132.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","WPR","WSM","146.72","146.72000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","WPR","WSM","155.76","155.76000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","WPR","WSM","170.97","170.97000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","WPR","WSM","183.87","183.87000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","WPR","WSM","210.12","210.12000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","WPR","WSM","195.40","195.40000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","WPR","WSM","245.21","245.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","WPR","WSM","246.59","246.59000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","WPR","WSM","212.15","212.15000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","WPR","WSM","202.21","202.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","WPR","WSM","217.39","217.39000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","WPR","WSM","197.90","197.90000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","WPR","WSM","239.13","239.13000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","WPR","WSM","202.43","202.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EUR","SMR","2192.80","2192.80000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EUR","SMR","2206.64","2206.64000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EUR","SMR","2235.53","2235.53000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EUR","SMR","2462.52","2462.52000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EUR","SMR","2895.47","2895.47000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EUR","SMR","2986.33","2986.33000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EUR","SMR","3160.59","3160.59000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EUR","SMR","3707.01","3707.01000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EUR","SMR","4274.02","4274.02000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EUR","SMR","4148.65","4148.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EUR","SMR","3729.69","3729.69000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EUR","SMR","4604.53","4604.53000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EUR","SMR","4446.28","4446.28000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EUR","SMR","4249.55","4249.55000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EUR","SMR","4253.21","4253.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EUR","SMR","3639.97","3639.97000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EUR","SMR","3745.96","3745.96000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EUR","SMR","3805.05","3805.05000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EUR","SMR","4115.07","4115.07000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EUR","SMR","3951.05","3951.05000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EUR","SMR","3937.66","3937.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AFR","STP","56.10","56.10000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AFR","STP","53.02","53.02000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AFR","STP","56.84","56.84000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AFR","STP","78.40","78.40000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","STP","78.67","78.67000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","STP","89.12","89.12000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","STP","66.60","66.60000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","STP","69.56","69.56000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","STP","76.85","76.85000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","STP","75.86","75.86000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","STP","74.21","74.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","STP","84.69","84.69000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","STP","86.12","86.12000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","STP","124.10","124.10000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AFR","STP","118.93","118.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AFR","STP","84.51","84.51000","","","","",""
